id,formula,cif_path,split,y_true,published_e_hull_ev_atom,source_pred_affine_energy_composition,source_pred_composition_only_linear,natoms,nelements
wbm-step1-000162,AgCd2La,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000162.cif,train,-0.065,0.051,-0.1885153537409212,-0.1778123985459895,4,3
wbm-step1-000164,AgCd3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000164.cif,train,-0.005375,-0.0,-0.1722694435516282,-0.1507453175268597,8,2
wbm-step1-000166,AgCdBi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000166.cif,train,0.0146666666666666,0.086,-0.1259980611115664,-0.1095496135602461,3,3
wbm-step1-000167,AgCdCe2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000167.cif,train,-0.01625,0.109,-0.1381695062965878,-0.1662368008427924,4,3
wbm-step1-000169,AgCdEr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000169.cif,train,-0.0785,0.015,-0.3254397076278544,-0.3423663019884492,4,3
wbm-step1-000171,AgCdGd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000171.cif,train,-0.0775,0.02,-0.2115212513862275,-0.2271724787939243,4,3
wbm-step1-000172,AgCdHf2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000172.cif,train,0.02775,0.209,-0.1311883993961083,-0.1604438535574508,4,3
wbm-step1-000173,AgCdHo2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000173.cif,train,-0.0785,0.015,-0.2810478636487539,-0.2963909626061789,4,3
wbm-step1-000174,AgCdIn2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000174.cif,train,0.0175,0.103,-0.0758982918525321,-0.0662547128217531,4,3
wbm-step1-000175,AgCdIr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000175.cif,train,0.14775,0.622,-0.0162189377445397,-0.0382327018023851,4,3
wbm-step1-000177,AgCdLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000177.cif,train,-0.0387777777777777,-0.01,-0.1664830975491675,-0.1574908844718302,9,3
wbm-step1-000178,AgCdNd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000178.cif,train,-0.07075,0.012,-0.3652806527609014,-0.382352194022926,4,3
wbm-step1-000179,AgCdPt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000179.cif,train,-0.022,0.096,-0.073584642390269,-0.0690829017823226,4,3
wbm-step1-000181,AgCdSb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000181.cif,train,0.002,0.057,-0.0414601497065655,-0.0332000934639706,6,3
wbm-step1-000182,AgCdSm2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000182.cif,train,-0.073,0.013,-0.1618650222759478,-0.1851687873241401,4,3
wbm-step1-000183,AgCdTb2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000183.cif,train,-0.07725,0.015,-0.154519651581847,-0.1732187368464523,4,3
wbm-step1-000184,AgCdTh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000184.cif,train,-0.00775,0.109,-0.1313181416046854,-0.165558677476745,4,3
wbm-step1-000185,AgCdTm2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000185.cif,train,-0.0785,0.014,-0.1657445637804955,-0.1883942816893981,4,3
wbm-step1-000186,AgCdU2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000186.cif,train,0.167,0.7,-0.0245238239001,-0.0674930254134854,4,3
wbm-step1-000187,AgCd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000187.cif,train,-0.004,0.031,-0.0878152578115646,-0.0627136942852523,8,2
wbm-step1-000188,AgCd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000188.cif,train,-0.01625,-0.002,-0.0897608263840235,-0.0627136942852523,4,2
wbm-step1-000189,AgCd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000189.cif,train,-0.016,-0.001,-0.0900534034731934,-0.0627136942852523,4,2
wbm-step1-000190,AgCdYb2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000190.cif,train,-0.1,0.02,-0.1450036628754231,-0.1492467744363291,4,3
wbm-step1-000191,AgCe2Au,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000191.cif,train,-0.0815,0.058,-0.0810461296008467,-0.0959720193595655,4,3
wbm-step1-000192,AgCe2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000192.cif,train,-0.041,0.053,-0.0688624023932238,-0.0890195848974672,4,3
wbm-step1-000193,AgCe2Ir,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000193.cif,train,-0.0915,0.105,-0.0964699099749687,-0.1099804929805551,4,3
wbm-step1-000195,AgCe2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000195.cif,train,0.0016666666666666,0.096,-0.0942556552281235,-0.1420567542009008,3,2
wbm-step1-000198,AgCs2Bi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000198.cif,train,-0.038625,-0.034,-0.2251374381429548,-0.2150506531581094,8,3
wbm-step1-000199,AgDy2Au,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000199.cif,train,-0.14875,0.013,-0.2873557216651012,-0.2898187190656968,4,3
wbm-step1-000200,AgDy2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000200.cif,train,-0.10175,-0.002,-0.2732252629629797,-0.2828662846035985,4,3
wbm-step1-000204,AgDy,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000204.cif,train,-0.0545,0.026,-0.2535397545260393,-0.2720518773073164,4,2
wbm-step1-000205,AgEr2Au,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000205.cif,train,-0.153,0.008,-0.2709258434131066,-0.2721015205052223,4,3
wbm-step1-000206,AgEr2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000206.cif,train,-0.10325,-0.002,-0.2561632484822403,-0.265149086043124,4,3
wbm-step1-000207,AgEr2Os,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000207.cif,train,-0.08125,-0.036,-0.23054125239861,-0.2406287380338654,4,3
wbm-step1-000208,AgEr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000208.cif,train,-0.0623333333333333,0.042,-0.3358132476715378,-0.3768960890617765,3,2
wbm-step1-000209,AgErAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000209.cif,train,-0.1525,0.051,-0.129830901431708,-0.1060262467912006,4,3
wbm-step1-000211,AgEr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000211.cif,train,-0.0565,0.026,-0.2365861666674764,-0.2543346787468418,4,2
wbm-step1-000212,AgEu2Bi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000212.cif,train,-0.15525,0.036,-0.2784460755731496,-0.2651085222737732,4,3
wbm-step1-000213,AgEu2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000213.cif,train,-0.1025,0.016,-0.2010167336043304,-0.1967801784930063,4,3
wbm-step1-000214,AgEu2Ir,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000214.cif,train,-0.07275,0.067,-0.2100161635241609,-0.2177410865760942,4,3
wbm-step1-000215,AgEu2Pb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000215.cif,train,-0.111,-0.027,-0.2477590403605085,-0.2411146935621436,4,3
wbm-step1-000216,AgEuPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000216.cif,train,-0.0387777777777777,0.025,-0.175616768505559,-0.1597258932190545,9,3
wbm-step1-000217,AgEu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000217.cif,train,-0.148,-0.017,-0.1860437235769465,-0.1859657711967242,2,2
wbm-step1-000218,AgGd2Ir,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000218.cif,train,-0.137,-0.029,-0.1664691693124662,-0.170916170931687,4,3
wbm-step1-000219,AgGdPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000219.cif,train,-0.0716666666666666,-0.075,-0.1416944567564849,-0.1285092827894497,6,3
wbm-step1-000220,AgGdPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000220.cif,train,-0.0454444444444444,-0.053,-0.1402361666146953,-0.1285092827894497,9,3
wbm-step1-000221,AgHf2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000221.cif,train,0.01275,0.156,-0.0595522657117079,-0.0832266376121256,4,3
wbm-step1-000223,AgHf2Os,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000223.cif,train,-0.07775,0.106,-0.0604522784507489,-0.058706289602867,4,3
wbm-step1-000224,AgHf2Tl,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000224.cif,train,0.0305,0.214,-0.0384263030976284,-0.0645718401445721,4,3
wbm-step1-000225,AgHf,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000225.cif,train,0.0455,0.183,-0.0477239096479366,-0.0724122303158434,2,2
wbm-step1-000226,AgHg2Bi,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000226.cif,train,0.04,0.16,-0.0003543246676076,0.012577986528349,4,3
wbm-step1-000227,AgHg2Np,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000227.cif,train,0.12375,0.495,-0.4412564221364926,-0.4358664823704288,4,3
wbm-step1-000228,AgHg2Th,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000228.cif,train,-0.051,0.015,-0.0111470049623553,-0.003717565611152,4,3
wbm-step1-000229,AgHg2U,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000229.cif,train,0.05475,0.219,0.0466767567260432,0.0453152604204777,4,3
wbm-step1-000231,AgHgTh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000231.cif,train,-0.0285,0.077,-0.060898156549367,-0.0883414615314198,4,3
wbm-step1-000232,AgHgU2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000232.cif,train,0.14325,0.573,0.0454655275999022,0.0097241905318397,4,3
wbm-step1-000233,AgHo2Au,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000233.cif,train,-0.1515,0.011,-0.2261468239229138,-0.226126181122952,4,3
wbm-step1-000234,AgHo2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000234.cif,train,-0.103,-0.002,-0.2117109466530988,-0.2191737466608537,4,3
wbm-step1-000237,AgHoAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000237.cif,train,-0.1525,0.047,-0.1076218348991026,-0.0830385771000655,4,3
wbm-step1-000238,AgHoPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000238.cif,train,-0.0416666666666666,-0.031,-0.1845833693763249,-0.1746549386642861,9,3
wbm-step1-000239,AgHo,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000239.cif,train,-0.056,0.025,-0.1921179504264216,-0.2083593393645715,4,2
wbm-step1-000241,AgI2Cs,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000241.cif,train,-0.1115,0.034,-0.1224281647459764,-0.099204521285437,8,3
wbm-step1-000242,AgI2Cs,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000242.cif,train,-0.1125,0.027,-0.1226940580603439,-0.099204521285437,8,3
wbm-step1-000243,AgI2Pb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000243.cif,train,-0.023625,0.317,-0.0256471393604408,-0.029724716511345,8,3
wbm-step1-000244,AgI3Cs,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000244.cif,train,-0.0722,0.039,-0.0996319115087899,-0.0918638451263124,10,3
wbm-step1-000245,AgI3Cs,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000245.cif,train,-0.142,0.051,-0.0991018445950711,-0.0918638451263124,5,3
wbm-step1-000246,AgI3Tl,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000246.cif,train,-0.0317,0.07,0.0167218678058231,0.0141114487223137,10,3
wbm-step1-000247,AgI3Tl,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000247.cif,train,-0.0612,0.081,0.0173539899385431,0.0141114487223137,5,3
wbm-step1-000248,AgIn2Au,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000248.cif,train,-0.008,0.137,-0.0097156115070907,0.0040100686614737,4,3
wbm-step1-000249,AgIn2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000249.cif,train,0.01625,0.08,-0.0014374839657524,0.010962503123572,4,3
wbm-step1-000250,AgIn2Ir,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000250.cif,train,0.00575,0.137,-0.0196385873849949,-0.0099984049595158,4,3
wbm-step1-000251,AgIn2Os,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000251.cif,train,0.092,0.383,0.0367437177462832,0.0354828511328306,4,3
wbm-step1-000252,AgIn2Te4,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000252.cif,train,-0.0304285714285714,0.064,-0.0128762218264373,-0.0123205275318899,7,3
wbm-step1-000253,AgIn2Tl,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000253.cif,train,0.02975,0.135,0.0181316009096182,0.0296173005911256,4,3
wbm-step1-000255,AgIn3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000255.cif,train,0.008625,0.084,-0.0315150446681349,-0.0240094104691998,8,2
wbm-step1-000256,AgIn3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000256.cif,train,0.02375,0.111,-0.0296781916863593,-0.0240094104691998,4,2
wbm-step1-000257,AgInCe2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000257.cif,train,-0.0415,0.084,-0.0992478625636512,-0.1239914984902391,4,3
wbm-step1-000258,AgInDy2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000258.cif,train,-0.09975,-0.005,-0.3031387741296251,-0.3178381981963704,4,3
wbm-step1-000259,AgInEu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000259.cif,train,-0.08675,0.041,-0.2278848127253949,-0.2317520920857782,4,3
wbm-step1-000260,AgInGd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000260.cif,train,-0.1025,-0.013,-0.1725226715503476,-0.184927176441371,4,3
wbm-step1-000261,AgInHf2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000261.cif,train,-0.0015,0.128,-0.0931688448614044,-0.1181985512048975,4,3
wbm-step1-000262,AgInI2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000262.cif,train,-0.04325,0.041,-0.0218172748905765,-0.0203621150349797,8,3
wbm-step1-000263,AgInLa2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000263.cif,train,-0.095,0.011,-0.1537538929913369,-0.1626341772125659,4,3
wbm-step1-000264,AgInLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000264.cif,train,-0.0711666666666666,-0.008,-0.1114724544787776,-0.1011638146684258,6,3
wbm-step1-000265,AgInLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000265.cif,train,-0.0497777777777777,-0.029,-0.1127125099657913,-0.1011638146684258,9,3
wbm-step1-000266,AgInNd2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000266.cif,train,-0.0925,0.009,-0.3256810748148919,-0.3401068916703726,4,3
wbm-step1-000267,AgInPu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000267.cif,train,0.013,0.172,-0.0748405727041493,-0.0915165042399663,4,3
wbm-step1-000269,AgInTe2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000269.cif,train,0.0,0.235,0.0105263382383415,0.0033882324343416,4,3
wbm-step1-000270,AgInTe,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000270.cif,train,-0.0105,0.095,0.0005772735991251,0.0095177917628458,12,3
wbm-step1-000271,AgInTh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000271.cif,train,-0.03075,0.097,-0.0917671103678252,-0.1233133751241917,4,3
wbm-step1-000273,AgInU2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000273.cif,train,0.1395,0.573,0.0129363721815088,-0.0252477230609321,4,3
wbm-step1-000274,AgIn,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000274.cif,train,0.0105,0.073,0.0060350594980765,0.0217769104198542,4,2
wbm-step1-000275,AgInYb2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000275.cif,train,-0.10625,0.038,-0.1018601046813968,-0.1070014720837757,4,3
wbm-step1-000276,AgIr2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000276.cif,train,0.18475,0.739,0.0678467886209294,0.03898451414294,4,3
wbm-step1-000277,AgIr3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000277.cif,train,0.121,0.484,0.0371625699147413,0.0180236060598521,4,2
wbm-step1-000278,AgIrBi2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000278.cif,train,0.07025,0.291,-0.0730804636903208,-0.0767112653355056,4,3
wbm-step1-000279,AgIrNp2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000279.cif,train,0.03925,0.343,-0.9652009752825478,-0.9736002031330612,4,3
wbm-step1-000280,AgIrPu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000280.cif,train,-0.043,0.101,-0.0730726566710354,-0.0775054987302823,4,3
wbm-step1-000281,AgIrTh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000281.cif,train,-0.09775,0.2,-0.0929508737198533,-0.1093023696145077,4,3
wbm-step1-000282,AgIrU2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000282.cif,train,0.0355,0.437,0.0043254979785893,-0.0112367175512481,4,3
wbm-step1-000283,AgI,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000283.cif,train,-0.02475,-0.158,0.0262419654522905,0.0254242058540743,8,2
wbm-step1-000285,AgLa2Os,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000285.cif,train,-0.02925,0.088,-0.0872556394887895,-0.1031419156105354,4,3
wbm-step1-000286,AgLa2Pb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000286.cif,train,-0.115,0.033,-0.1723232234257066,-0.1719967786889312,4,3
wbm-step1-000287,AgLa2Pt,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000287.cif,train,-0.16725,0.065,-0.1650219740130535,-0.1640482716928506,4,3
wbm-step1-000288,AgLaBi2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000288.cif,train,-0.07425,-0.049,-0.1869383526775871,-0.1600346542168727,8,3
wbm-step1-000290,AgLaPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000290.cif,train,-0.0788333333333333,-0.049,-0.132781075709906,-0.1136472833035796,6,3
wbm-step1-000293,AgLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000293.cif,train,-0.06575,-0.034,-0.1076307134522525,-0.1168478563235118,4,2
wbm-step1-000294,AgLu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000294.cif,train,-0.0626666666666666,0.048,-0.3442372963463188,-0.3829535623155656,3,2
wbm-step1-000295,AgLuAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000295.cif,train,-0.15125,0.063,-0.1328475040229588,-0.1082977992613716,4,3
wbm-step1-000297,AgLuPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000297.cif,train,-0.0538333333333333,-0.015,-0.2152893430827491,-0.2083339015460275,6,3
wbm-step1-000298,AgLu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000298.cif,train,-0.05725,0.055,-0.2430186699423328,-0.2588777836871837,4,2
wbm-step1-000299,AgLu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000299.cif,train,-0.1775,-0.071,-0.2501000475948204,-0.2588777836871837,2,2
wbm-step1-000300,AgNd2Au,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000300.cif,train,-0.12825,0.026,-0.3068715212659915,-0.312087412539699,4,3
wbm-step1-000301,AgNd2Os,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000301.cif,train,-0.02825,0.08,-0.2595837968316415,-0.2806146300683422,4,3
wbm-step1-000302,AgNdPb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000302.cif,train,-0.0484444444444444,-0.034,-0.2455193792604752,-0.2319624262754508,9,3
wbm-step1-000303,AgNp,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000303.cif,train,0.297,0.594,-0.9161036680991992,-0.9418248877536912,2,2
wbm-step1-000304,AgOsAc2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000304.cif,train,0.0065,0.155,0.0344634528783013,0.0373468026685516,4,3
wbm-step1-000305,AgOsPu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000305.cif,train,0.02325,0.093,-0.0213419551225064,-0.0320242426379359,4,3
wbm-step1-000307,AgOsU2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000307.cif,train,0.087,0.428,0.0519659842250244,0.0342445385410982,4,3
wbm-step1-000308,AgPb2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000308.cif,train,0.0014999999999999,0.009,-0.0587776001932609,-0.0337142407764893,6,2
wbm-step1-000310,AgPbTh,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-000310.cif,train,-0.04,0.009,-0.0875110296539205,-0.0874334152446635,6,3
