id,formula,reduced_formula,target_chemical_system,source_structure_seen,source_formula_seen,source_chemical_system_seen
mb-mp-e-form-077276,Er2(SeO4)3,Er2(SeO4)3,Er-O-Se,False,False,True
mb-mp-e-form-077294,Li9Mn2Co5O16,Li9Mn2Co5O16,Co-Li-Mn-O,False,False,True
mb-mp-e-form-077315,MnO2,MnO2,Mn-O,True,True,True
mb-mp-e-form-077357,K2MnCl6,K2MnCl6,Cl-K-Mn,True,True,True
mb-mp-e-form-077375,US2,US2,S-U,True,True,True
mb-mp-e-form-077399,Cd2GeO4,Cd2GeO4,Cd-Ge-O,True,True,True
mb-mp-e-form-077529,Cs2CrH2Cl5O,Cs2CrH2Cl5O,Cl-Cr-Cs-H-O,True,True,True
mb-mp-e-form-077548,Re3Pb3O10,Re3Pb3O10,O-Pb-Re,True,True,True
mb-mp-e-form-077696,Li4Fe3O8,Li4Fe3O8,Fe-Li-O,True,True,True
mb-mp-e-form-077820,PaN,PaN,N-Pa,True,True,True
mb-mp-e-form-077835,Mg2Bi3O8,Mg2Bi3O8,Bi-Mg-O,True,True,True
mb-mp-e-form-077857,Ba2Tl2Sb3O10,Ba2Tl2Sb3O10,Ba-O-Sb-Tl,True,True,True
mb-mp-e-form-077935,Li9Mn2Co5O16,Li9Mn2Co5O16,Co-Li-Mn-O,False,False,True
mb-mp-e-form-078026,Cs2NaTlCl6,Cs2NaTlCl6,Cl-Cs-Na-Tl,False,False,False
mb-mp-e-form-078150,Li9Mn2Co5O16,Li9Mn2Co5O16,Co-Li-Mn-O,False,False,True
mb-mp-e-form-078366,Zr4CuS8,Zr4CuS8,Cu-S-Zr,False,False,True
mb-mp-e-form-078401,KLiZn3O4,KLiZn3O4,K-Li-O-Zn,False,False,True
mb-mp-e-form-078463,Co2PH2CO7,Co2PH2CO7,C-Co-H-O-P,True,True,True
mb-mp-e-form-078517,AgSbTe6S16(OF5)6,AgSbTe6S16(OF5)6,Ag-F-O-S-Sb-Te,True,True,True
mb-mp-e-form-078618,K5NaFe2(CO2)12,K5NaFe2(CO2)12,C-Fe-K-Na-O,True,True,True
mb-mp-e-form-078650,Sb(SO4)2,Sb(SO4)2,O-S-Sb,True,True,True
mb-mp-e-form-078798,W3O8,W3O8,O-W,True,True,True
mb-mp-e-form-078809,Mg2NiIrO6,Mg2NiIrO6,Ir-Mg-Ni-O,True,True,True
mb-mp-e-form-078891,Li9Mn2Co5O16,Li9Mn2Co5O16,Co-Li-Mn-O,False,False,True
mb-mp-e-form-078985,Li4MnCo2O7,Li4MnCo2O7,Co-Li-Mn-O,False,False,True
mb-mp-e-form-079014,Li4MnCo2O7,Li4MnCo2O7,Co-Li-Mn-O,False,False,True
mb-mp-e-form-079108,Li9Mn2Co5O16,Li9Mn2Co5O16,Co-Li-Mn-O,False,False,True
mb-mp-e-form-079377,NaMgBP2O11,NaMgBP2O11,B-Mg-Na-O-P,False,False,False
mb-mp-e-form-079596,ZrNCl,ZrNCl,Cl-N-Zr,True,True,True
mb-mp-e-form-079601,SrH2Cl2O,SrH2Cl2O,Cl-H-O-Sr,True,True,True
mb-mp-e-form-079626,Tb2Se3,Tb2Se3,Se-Tb,True,True,True
mb-mp-e-form-079631,Fe5SnO8,Fe5SnO8,Fe-O-Sn,True,True,True
mb-mp-e-form-079671,LiCoSnO4,LiCoSnO4,Co-Li-O-Sn,True,True,True
mb-mp-e-form-079727,Li2Cr2O7,Li2Cr2O7,Cr-Li-O,True,True,True
mb-mp-e-form-079730,Mn(SO4)2,Mn(SO4)2,Mn-O-S,True,True,True
mb-mp-e-form-079736,Li2Cr2O7,Li2Cr2O7,Cr-Li-O,True,True,True
mb-mp-e-form-079783,Al2H16S3O20,Al2H16S3O20,Al-H-O-S,True,True,True
mb-mp-e-form-079805,Mg(BiO2)2,Mg(BiO2)2,Bi-Mg-O,True,True,True
mb-mp-e-form-079904,Rb2LiSbCl6,Rb2LiSbCl6,Cl-Li-Rb-Sb,False,False,False
mb-mp-e-form-080138,Li9Mn2Co5O16,Li9Mn2Co5O16,Co-Li-Mn-O,False,False,True
mb-mp-e-form-080157,Li9Mn2Co5O16,Li9Mn2Co5O16,Co-Li-Mn-O,False,False,True
mb-mp-e-form-080166,Li9Mn2Co5O16,Li9Mn2Co5O16,Co-Li-Mn-O,False,False,True
mb-mp-e-form-080426,Bi13Mo6(AsO14)3,Bi13Mo6(AsO14)3,As-Bi-Mo-O,False,False,True
mb-mp-e-form-080464,FeMoClO4,FeMoClO4,Cl-Fe-Mo-O,True,True,True
mb-mp-e-form-080475,LiCu5P3O13,LiCu5P3O13,Cu-Li-O-P,True,True,True
mb-mp-e-form-080548,K2MoH2(CO4)2,K2MoH2(CO4)2,C-H-K-Mo-O,True,True,True
mb-mp-e-form-080611,Fe2P2H4NO8,Fe2P2H4NO8,Fe-H-N-O-P,True,True,True
mb-mp-e-form-080629,Mn2FeO3,Mn2FeO3,Fe-Mn-O,True,True,True
mb-mp-e-form-080681,GeWO4,GeWO4,Ge-O-W,True,True,True
mb-mp-e-form-080773,Cs2NaNF6,Cs2NaNF6,Cs-F-N-Na,True,True,True
mb-mp-e-form-080858,Ba2Tl2Zn2Cr3O10,Ba2Tl2Zn2Cr3O10,Ba-Cr-O-Tl-Zn,True,True,True
mb-mp-e-form-080902,RbV2Fe(AgO4)2,RbV2Fe(AgO4)2,Ag-Fe-O-Rb-V,False,False,False
mb-mp-e-form-080953,Li2MnCoO4,Li2MnCoO4,Co-Li-Mn-O,False,True,True
mb-mp-e-form-081095,Li2Cr2O7,Li2Cr2O7,Cr-Li-O,False,True,True
mb-mp-e-form-081115,Ce(NF3)2,Ce(NF3)2,Ce-F-N,False,False,True
mb-mp-e-form-081150,Na2ZrP2O11,Na2ZrP2O11,Na-O-P-Zr,False,False,True
mb-mp-e-form-081172,Sb2S4O15,Sb2S4O15,O-S-Sb,False,False,True
mb-mp-e-form-081184,Cs3PuH8O9,Cs3PuH8O9,Cs-H-O-Pu,False,False,False
mb-mp-e-form-081304,La9Ce3Si8(S8I)4,La9Ce3Si8(S8I)4,Ce-I-La-S-Si,False,False,False
mb-mp-e-form-081438,RbCO2,RbCO2,C-O-Rb,True,True,True
mb-mp-e-form-081495,MoO2,MoO2,Mo-O,True,True,True
mb-mp-e-form-081504,Rb2CrCl4,Rb2CrCl4,Cl-Cr-Rb,True,True,True
mb-mp-e-form-081582,LiFe(CO3)2,LiFe(CO3)2,C-Fe-Li-O,True,True,True
mb-mp-e-form-081618,Li8Fe3Co5O16,Li8Fe3Co5O16,Co-Fe-Li-O,True,True,True
mb-mp-e-form-081704,Li2Mn2CoO6,Li2Mn2CoO6,Co-Li-Mn-O,True,True,True
mb-mp-e-form-081705,Li2Cr3(FeO6)2,Li2Cr3(FeO6)2,Cr-Fe-Li-O,True,True,True
mb-mp-e-form-081714,Mn4O7F,Mn4O7F,F-Mn-O,True,True,True
mb-mp-e-form-081743,Co3(OF2)2,Co3(OF2)2,Co-F-O,True,True,True
mb-mp-e-form-081808,TiSCl,TiSCl,Cl-S-Ti,True,True,True
mb-mp-e-form-081848,Mg4Co5(TeO6)3,Mg4Co5(TeO6)3,Co-Mg-O-Te,True,True,True
mb-mp-e-form-081904,Na2YCuCl6,Na2YCuCl6,Cl-Cu-Na-Y,False,False,False
mb-mp-e-form-081926,Li2MnCoO4,Li2MnCoO4,Co-Li-Mn-O,True,True,True
mb-mp-e-form-081951,Li3MnCoO5,Li3MnCoO5,Co-Li-Mn-O,False,False,True
mb-mp-e-form-081962,Li7Mn2(CoO4)3,Li7Mn2(CoO4)3,Co-Li-Mn-O,False,False,True
mb-mp-e-form-082027,Li7Mn2(CoO4)3,Li7Mn2(CoO4)3,Co-Li-Mn-O,False,False,True
mb-mp-e-form-082050,Cr(SbO3)2,Cr(SbO3)2,Cr-O-Sb,False,True,True
mb-mp-e-form-082054,Rb2UH4(SeO6)2,Rb2UH4(SeO6)2,H-O-Rb-Se-U,False,False,False
mb-mp-e-form-082078,Te2H2O3F4,Te2H2O3F4,F-H-O-Te,False,False,False
mb-mp-e-form-082123,LiBH4C2(O3F)2,LiBH4C2(O3F)2,B-C-F-H-Li-O,False,False,False
mb-mp-e-form-082190,BaZn(SeO3)2,BaZn(SeO3)2,Ba-O-Se-Zn,False,True,True
mb-mp-e-form-082392,V2Te2O9,V2Te2O9,O-Te-V,True,True,True
mb-mp-e-form-082396,Ga2NiP3H8NO14,Ga2NiP3H8NO14,Ga-H-N-Ni-O-P,True,True,True
mb-mp-e-form-082424,Pr3Si2S8Cl,Pr3Si2S8Cl,Cl-Pr-S-Si,True,True,True
mb-mp-e-form-082425,NaBi2Sb3O11,NaBi2Sb3O11,Bi-Na-O-Sb,True,True,True
mb-mp-e-form-082506,Ce2PbS4,Ce2PbS4,Ce-Pb-S,True,True,True
mb-mp-e-form-082534,B5H12NO12,B5H12NO12,B-H-N-O,True,True,True
mb-mp-e-form-082730,B3H3SeO9,B3H3SeO9,B-H-O-Se,True,True,True
mb-mp-e-form-082801,Sc2ZnS4,Sc2ZnS4,S-Sc-Zn,True,True,True
mb-mp-e-form-082916,CsAuF3,CsAuF3,Au-Cs-F,False,False,True
mb-mp-e-form-082983,Cs6Ge2O7,Cs6Ge2O7,Cs-Ge-O,False,False,True
mb-mp-e-form-083104,Ba3Fe26O41,Ba3Fe26O41,Ba-Fe-O,False,False,True
mb-mp-e-form-083157,LaVS3,LaVS3,La-S-V,False,False,False
mb-mp-e-form-083250,Li2TeO4,Li2TeO4,Li-O-Te,True,True,True
mb-mp-e-form-083374,Dy2CuTe5Br2O13,Dy2CuTe5Br2O13,Br-Cu-Dy-O-Te,True,True,True
mb-mp-e-form-083521,LiMn3O6,LiMn3O6,Li-Mn-O,True,True,True
mb-mp-e-form-083525,LiMn3O6,LiMn3O6,Li-Mn-O,True,True,True
mb-mp-e-form-083529,Mn3O5F,Mn3O5F,F-Mn-O,True,True,True
mb-mp-e-form-083552,Li6Mn(FeO3)2,Li6Mn(FeO3)2,Fe-Li-Mn-O,True,True,True
mb-mp-e-form-083573,Li8Mn(FeO4)3,Li8Mn(FeO4)3,Fe-Li-Mn-O,True,True,True
mb-mp-e-form-083580,Bi6P2O15,Bi6P2O15,Bi-O-P,True,True,True
mb-mp-e-form-083705,Li4V(TeO4)3,Li4V(TeO4)3,Li-O-Te-V,True,True,True
mb-mp-e-form-083795,Cr(GeO3)2,Cr(GeO3)2,Cr-Ge-O,True,True,True
mb-mp-e-form-083836,ZnFe(GeO3)2,ZnFe(GeO3)2,Fe-Ge-O-Zn,True,True,True
mb-mp-e-form-083906,K2LuAuCl6,K2LuAuCl6,Au-Cl-K-Lu,False,False,False
mb-mp-e-form-083944,Li3MnCoO5,Li3MnCoO5,Co-Li-Mn-O,False,False,True
mb-mp-e-form-084151,LaIn2Cl5,LaIn2Cl5,Cl-In-La,False,False,False
mb-mp-e-form-084279,V4Ag2O11,V4Ag2O11,Ag-O-V,True,True,True
mb-mp-e-form-084302,LiCoPCO7,LiCoPCO7,C-Co-Li-O-P,True,True,True
mb-mp-e-form-084305,Fe2P3(HO3)3,Fe2P3(HO3)3,Fe-H-O-P,True,True,True
mb-mp-e-form-084677,CrNi5(PO4)6,CrNi5(PO4)6,Cr-Ni-O-P,True,True,True
mb-mp-e-form-084712,Li4Cr3Cu3(WO8)2,Li4Cr3Cu3(WO8)2,Cr-Cu-Li-O-W,True,True,True
mb-mp-e-form-084789,TiZn2IrO6,TiZn2IrO6,Ir-O-Ti-Zn,True,True,True
mb-mp-e-form-084792,Cr(GeO3)2,Cr(GeO3)2,Cr-Ge-O,True,True,True
mb-mp-e-form-084799,NdTeCl,NdTeCl,Cl-Nd-Te,True,True,True
mb-mp-e-form-084985,Na4Mn2C4SO16,Na4Mn2C4SO16,C-Mn-Na-O-S,False,True,True
mb-mp-e-form-085000,Co2OF3,Co2OF3,Co-F-O,False,True,True
mb-mp-e-form-085007,NaNpSeO6,NaNpSeO6,Na-Np-O-Se,False,False,False
mb-mp-e-form-085080,K3V2P2O13,K3V2P2O13,K-O-P-V,False,False,True
mb-mp-e-form-085082,BaAl2H10C2O13,BaAl2H10C2O13,Al-Ba-C-H-O,False,False,False
mb-mp-e-form-085083,Li2PH3O4,Li2PH3O4,H-Li-O-P,False,False,True
mb-mp-e-form-085187,Sm6Mn(SiS7)2,Sm6Mn(SiS7)2,Mn-S-Si-Sm,False,False,False
mb-mp-e-form-085301,K5As3O10,K5As3O10,As-K-O,True,True,True
mb-mp-e-form-085369,Ba3NiIr2O9,Ba3NiIr2O9,Ba-Ir-Ni-O,True,True,True
mb-mp-e-form-085510,Na2SnGe2(HO4)2,Na2SnGe2(HO4)2,Ge-H-Na-O-Sn,True,True,True
mb-mp-e-form-085682,Na5Sn2P(CO4)4,Na5Sn2P(CO4)4,C-Na-O-P-Sn,True,True,True
mb-mp-e-form-085686,Li6Ni2C4SO16,Li6Ni2C4SO16,C-Li-Ni-O-S,True,True,True
mb-mp-e-form-085712,LiMn2Cr2O8,LiMn2Cr2O8,Cr-Li-Mn-O,True,True,True
mb-mp-e-form-085732,Fe4O5F3,Fe4O5F3,F-Fe-O,True,True,True
mb-mp-e-form-085789,Ge2WO6,Ge2WO6,Ge-O-W,True,True,True
mb-mp-e-form-085839,Cr9O13,Cr9O13,Cr-O,True,True,True
mb-mp-e-form-085840,Ba2Mg2Tl2Sn3O10,Ba2Mg2Tl2Sn3O10,Ba-Mg-O-Sn-Tl,True,True,True
mb-mp-e-form-085910,K2Cu(ClF)2,K2Cu(ClF)2,Cl-Cu-F-K,False,True,True
mb-mp-e-form-085958,Li7Mn4CoO12,Li7Mn4CoO12,Co-Li-Mn-O,False,False,True
mb-mp-e-form-085997,Li7Mn4CoO12,Li7Mn4CoO12,Co-Li-Mn-O,False,False,True
mb-mp-e-form-086020,V2NiP2H6O13,V2NiP2H6O13,H-Ni-O-P-V,False,True,True
mb-mp-e-form-086049,La(YbS2)3,La(YbS2)3,La-S-Yb,False,False,True
mb-mp-e-form-086065,Ce4CrS7,Ce4CrS7,Ce-Cr-S,False,False,True
mb-mp-e-form-086100,Cu5(Si2O7)2,Cu5(Si2O7)2,Cu-O-Si,False,True,True
mb-mp-e-form-086132,ZrPd3F6,ZrPd3F6,F-Pd-Zr,False,False,True
mb-mp-e-form-086154,Na2Ti3Mn(Si2O11)2,Na2Ti3Mn(Si2O11)2,Mn-Na-O-Si-Ti,False,False,True
mb-mp-e-form-086243,CeU2S5,CeU2S5,Ce-S-U,False,False,True
mb-mp-e-form-086337,SiO,SiO,O-Si,True,True,True
mb-mp-e-form-086368,TiMnH12(OF)6,TiMnH12(OF)6,F-H-Mn-O-Ti,True,True,True
mb-mp-e-form-086378,PrPH5CO7,PrPH5CO7,C-H-O-P-Pr,True,True,True
mb-mp-e-form-086582,Na2CuPCO7,Na2CuPCO7,C-Cu-Na-O-P,True,True,True
mb-mp-e-form-086612,Li10Fe9CoO20,Li10Fe9CoO20,Co-Fe-Li-O,True,True,True
mb-mp-e-form-086638,KLi4CrO5,KLi4CrO5,Cr-K-Li-O,True,True,True
mb-mp-e-form-086739,LiNi4(PO4)3,LiNi4(PO4)3,Li-Ni-O-P,True,True,True
mb-mp-e-form-086751,La(CuO2)2,La(CuO2)2,Cu-La-O,True,True,True
mb-mp-e-form-086839,Li3Mn4O8,Li3Mn4O8,Li-Mn-O,True,True,True
mb-mp-e-form-086952,Li7Mn4CoO12,Li7Mn4CoO12,Co-Li-Mn-O,False,False,True
mb-mp-e-form-087003,GaSiO3,GaSiO3,Ga-O-Si,False,False,True
mb-mp-e-form-087040,NaNdP2H2CO7,NaNdP2H2CO7,C-H-Na-Nd-O-P,False,False,False
mb-mp-e-form-087244,BaFe4Sn2O11,BaFe4Sn2O11,Ba-Fe-O-Sn,False,False,False
mb-mp-e-form-087313,K2Co2(SO4)3,K2Co2(SO4)3,Co-K-O-S,True,True,True
mb-mp-e-form-087474,Mg4Al3(HO)17,Mg4Al3(HO)17,Al-H-Mg-O,True,True,True
mb-mp-e-form-087520,Li3Cu3(PO4)2,Li3Cu3(PO4)2,Cu-Li-O-P,True,True,True
mb-mp-e-form-087531,LiAgF3,LiAgF3,Ag-F-Li,True,True,True
mb-mp-e-form-087712,Li4Cr3(FeO4)3,Li4Cr3(FeO4)3,Cr-Fe-Li-O,True,True,True
mb-mp-e-form-087737,LiFeO2,LiFeO2,Fe-Li-O,True,True,True
mb-mp-e-form-087759,Nb2(CoO3)3,Nb2(CoO3)3,Co-Nb-O,True,True,True
mb-mp-e-form-087779,MoWO6,MoWO6,Mo-O-W,True,True,True
mb-mp-e-form-088009,K2MnV14O40,K2MnV14O40,K-Mn-O-V,False,False,True
mb-mp-e-form-088032,Pu2Te4Cl2O11,Pu2Te4Cl2O11,Cl-O-Pu-Te,False,False,False
mb-mp-e-form-088062,Na2CO3,Na2CO3,C-Na-O,False,True,True
mb-mp-e-form-088163,ScSb3Pb4O13,ScSb3Pb4O13,O-Pb-Sb-Sc,False,False,False
mb-mp-e-form-088234,Na5AlO4,Na5AlO4,Al-Na-O,True,True,True
mb-mp-e-form-088339,Co3Ag2(P2O7)2,Co3Ag2(P2O7)2,Ag-Co-O-P,True,True,True
mb-mp-e-form-088463,ZrCl3,ZrCl3,Cl-Zr,True,True,True
mb-mp-e-form-088494,Na2LiP3H8O13,Na2LiP3H8O13,H-Li-Na-O-P,True,True,True
mb-mp-e-form-088525,FeNi(PO4)2,FeNi(PO4)2,Fe-Ni-O-P,True,True,True
mb-mp-e-form-088550,LiMn5O5F,LiMn5O5F,F-Li-Mn-O,True,True,True
mb-mp-e-form-088557,Li6Mn5O12,Li6Mn5O12,Li-Mn-O,True,True,True
mb-mp-e-form-088615,LiCr(CO3)2,LiCr(CO3)2,C-Cr-Li-O,True,True,True
mb-mp-e-form-088676,V3NiO8,V3NiO8,Ni-O-V,True,True,True
mb-mp-e-form-088734,La3AlCrS7,La3AlCrS7,Al-Cr-La-S,True,True,True
mb-mp-e-form-088811,BaAlCrCuO5,BaAlCrCuO5,Al-Ba-Cr-Cu-O,True,True,True
mb-mp-e-form-088812,MgMn4O6,MgMn4O6,Mg-Mn-O,True,True,True
mb-mp-e-form-088818,Al4Si2Sn13(SbO14)2,Al4Si2Sn13(SbO14)2,Al-O-Sb-Si-Sn,True,True,True
mb-mp-e-form-088836,K2CO3,K2CO3,C-K-O,True,True,True
mb-mp-e-form-088940,K2TmAgCl6,K2TmAgCl6,Ag-Cl-K-Tm,False,False,False
mb-mp-e-form-088952,Mg2Sb2O5,Mg2Sb2O5,Mg-O-Sb,True,True,True
mb-mp-e-form-089112,Cs2Mo5O16,Cs2Mo5O16,Cs-Mo-O,False,False,True
mb-mp-e-form-089138,Ba3InS4Cl,Ba3InS4Cl,Ba-Cl-In-S,False,False,False
mb-mp-e-form-089164,Mn2PO4,Mn2PO4,Mn-O-P,False,False,True
mb-mp-e-form-089238,BaFe4Sn2O11,BaFe4Sn2O11,Ba-Fe-O-Sn,False,False,False
mb-mp-e-form-089330,GdCuSeO,GdCuSeO,Cu-Gd-O-Se,True,True,True
mb-mp-e-form-089345,Ca3Cu2(BrO2)2,Ca3Cu2(BrO2)2,Br-Ca-Cu-O,True,True,True
mb-mp-e-form-089452,Ni2P2O7,Ni2P2O7,Ni-O-P,True,True,True
mb-mp-e-form-089505,Mn3(O2F)2,Mn3(O2F)2,F-Mn-O,True,True,True
mb-mp-e-form-089699,Na4V2P(CO4)4,Na4V2P(CO4)4,C-Na-O-P-V,True,True,True
mb-mp-e-form-089777,EuS,EuS,Eu-S,True,True,True
mb-mp-e-form-089794,Mg6CdCO8,Mg6CdCO8,C-Cd-Mg-O,False,False,False
mb-mp-e-form-089927,Rb2CuAuF6,Rb2CuAuF6,Au-Cu-F-Rb,False,False,False
mb-mp-e-form-089933,Rb2TmAgCl6,Rb2TmAgCl6,Ag-Cl-Rb-Tm,False,False,False
mb-mp-e-form-090164,YbGdS3,YbGdS3,Gd-S-Yb,False,False,True
mb-mp-e-form-090205,Mg3CoB8P8(H8O13)4,Mg3CoB8P8(H8O13)4,B-Co-H-Mg-O-P,False,False,False
mb-mp-e-form-090264,LiMnO2,LiMnO2,Li-Mn-O,True,True,True
mb-mp-e-form-090371,K3Sb2N2O6F7,K3Sb2N2O6F7,F-K-N-O-Sb,True,True,True
mb-mp-e-form-090574,Li5Cr2Fe3O10,Li5Cr2Fe3O10,Cr-Fe-Li-O,True,True,True
mb-mp-e-form-090582,Li2Mn4O7F,Li2Mn4O7F,F-Li-Mn-O,True,True,True
mb-mp-e-form-090719,BaCdO2,BaCdO2,Ba-Cd-O,True,True,True
mb-mp-e-form-090947,K3YbB2(PO7)2,K3YbB2(PO7)2,B-K-O-P-Yb,False,False,False
mb-mp-e-form-091005,NaPrP2H4CO7,NaPrP2H4CO7,C-H-Na-O-P-Pr,False,False,False
mb-mp-e-form-091185,PrS2,PrS2,Pr-S,True,True,True
mb-mp-e-form-091192,Ba3CoRu2O9,Ba3CoRu2O9,Ba-Co-O-Ru,True,True,True
mb-mp-e-form-091198,WO3,WO3,O-W,True,True,True
mb-mp-e-form-091227,MnVO4,MnVO4,Mn-O-V,True,True,True
mb-mp-e-form-091292,K2MgB12(H2O3)10,K2MgB12(H2O3)10,B-H-K-Mg-O,True,True,True
mb-mp-e-form-091304,Li2Cu5(Si2O7)2,Li2Cu5(Si2O7)2,Cu-Li-O-Si,True,True,True
mb-mp-e-form-091365,Zn(GaO2)2,Zn(GaO2)2,Ga-O-Zn,True,True,True
mb-mp-e-form-091407,Na(WO3)2,Na(WO3)2,Na-O-W,True,True,True
mb-mp-e-form-091607,Fe2Ni3P6WO24,Fe2Ni3P6WO24,Fe-Ni-O-P-W,True,True,True
mb-mp-e-form-091687,Li6FeO4F,Li6FeO4F,F-Fe-Li-O,True,True,True
mb-mp-e-form-091792,Mg6NbCO8,Mg6NbCO8,C-Mg-Nb-O,False,False,False
mb-mp-e-form-091808,NiMoP2O9,NiMoP2O9,Mo-Ni-O-P,True,True,True
mb-mp-e-form-091849,Ca2Co2O5,Ca2Co2O5,Ca-Co-O,False,True,True
mb-mp-e-form-091875,Na3YCl6,Na3YCl6,Cl-Na-Y,False,True,True
mb-mp-e-form-091881,Cs2YAgCl6,Cs2YAgCl6,Ag-Cl-Cs-Y,False,False,False
mb-mp-e-form-092020,Ba3V2(SeO4)4,Ba3V2(SeO4)4,Ba-O-Se-V,False,False,False
mb-mp-e-form-092062,Li12(WO4)7,Li12(WO4)7,Li-O-W,False,False,True
mb-mp-e-form-092210,Fe4P3(HO5)3,Fe4P3(HO5)3,Fe-H-O-P,True,True,True
mb-mp-e-form-092258,Ni(PO3)3,Ni(PO3)3,Ni-O-P,True,True,True
mb-mp-e-form-092273,MgCrO4,MgCrO4,Cr-Mg-O,True,True,True
mb-mp-e-form-092288,Ca3Zn3(TeO6)2,Ca3Zn3(TeO6)2,Ca-O-Te-Zn,True,True,True
mb-mp-e-form-092327,CsLaZr6FeCl18,CsLaZr6FeCl18,Cl-Cs-Fe-La-Zr,True,True,True
mb-mp-e-form-092389,K4CuP6(H4O11)2,K4CuP6(H4O11)2,Cu-H-K-O-P,True,True,True
mb-mp-e-form-092458,FeOF,FeOF,F-Fe-O,True,True,True
mb-mp-e-form-092562,Li2CrO3,Li2CrO3,Cr-Li-O,True,True,True
mb-mp-e-form-092565,Li4MnCrO6,Li4MnCrO6,Cr-Li-Mn-O,True,True,True
mb-mp-e-form-092572,Li24Mn5Cr7O36,Li24Mn5Cr7O36,Cr-Li-Mn-O,True,True,True
mb-mp-e-form-092576,Na5LiNi2P2(CO7)2,Na5LiNi2P2(CO7)2,C-Li-Na-Ni-O-P,True,True,True
mb-mp-e-form-092629,CoSb(PO4)2,CoSb(PO4)2,Co-O-P-Sb,True,True,True
mb-mp-e-form-092658,Mn6O7F5,Mn6O7F5,F-Mn-O,True,True,True
mb-mp-e-form-092733,CaFeWO6,CaFeWO6,Ca-Fe-O-W,True,True,True
mb-mp-e-form-092967,NaU(TeO4)2,NaU(TeO4)2,Na-O-Te-U,False,False,False
mb-mp-e-form-092987,Ce2Te4Cl2O11,Ce2Te4Cl2O11,Ce-Cl-O-Te,False,False,False
mb-mp-e-form-093083,SmB7H7O17,SmB7H7O17,B-H-O-Sm,False,False,False
mb-mp-e-form-093089,NdThUS5,NdThUS5,Nd-S-Th-U,False,False,False
mb-mp-e-form-093113,KCaPO4,KCaPO4,Ca-K-O-P,False,False,True
mb-mp-e-form-093123,BaSrYTlCu2O7,BaSrYTlCu2O7,Ba-Cu-O-Sr-Tl-Y,False,False,False
mb-mp-e-form-093144,AlAuO2,AlAuO2,Al-Au-O,True,True,True
mb-mp-e-form-093174,Ca(HO)2,Ca(HO)2,Ca-H-O,True,True,True
mb-mp-e-form-093177,AlP(H2O3)2,AlP(H2O3)2,Al-H-O-P,True,True,True
mb-mp-e-form-093345,YbCoO3,YbCoO3,Co-O-Yb,True,True,True
mb-mp-e-form-093380,BSbO3,BSbO3,B-O-Sb,True,True,True
mb-mp-e-form-093446,Li2CoO2F,Li2CoO2F,Co-F-Li-O,True,True,True
mb-mp-e-form-093452,NaLi2NiPCO7,NaLi2NiPCO7,C-Li-Na-Ni-O-P,True,True,True
mb-mp-e-form-093498,Li11Fe(WO4)7,Li11Fe(WO4)7,Fe-Li-O-W,True,True,True
mb-mp-e-form-093541,LiCr10O15,LiCr10O15,Cr-Li-O,True,True,True
mb-mp-e-form-093559,Rb2S2O7,Rb2S2O7,O-Rb-S,True,True,True
mb-mp-e-form-093586,Li4MnV2WO12,Li4MnV2WO12,Li-Mn-O-V-W,True,True,True
mb-mp-e-form-093653,Li4FeO3F,Li4FeO3F,F-Fe-Li-O,True,True,True
mb-mp-e-form-093706,Li2Ni3(P2O7)2,Li2Ni3(P2O7)2,Li-Ni-O-P,True,True,True
mb-mp-e-form-093838,Ba2YW3O8,Ba2YW3O8,Ba-O-W-Y,True,True,True
mb-mp-e-form-093850,GdClO2,GdClO2,Cl-Gd-O,False,False,True
mb-mp-e-form-093889,Rb2HgRuF6,Rb2HgRuF6,F-Hg-Rb-Ru,False,False,False
mb-mp-e-form-094061,BaNa2(Ge4O9)2,BaNa2(Ge4O9)2,Ba-Ge-Na-O,False,False,False
mb-mp-e-form-094083,Sr2SmS3,Sr2SmS3,S-Sm-Sr,False,False,True
mb-mp-e-form-094115,Er2MgS4,Er2MgS4,Er-Mg-S,False,False,False
mb-mp-e-form-094200,CrOF3,CrOF3,Cr-F-O,True,True,True
mb-mp-e-form-094293,CsSmCl3,CsSmCl3,Cl-Cs-Sm,True,True,True
mb-mp-e-form-094433,LiVGeO5,LiVGeO5,Ge-Li-O-V,True,True,True
mb-mp-e-form-094548,Na2SiSbCO7,Na2SiSbCO7,C-Na-O-Sb-Si,True,True,True
mb-mp-e-form-094563,Li3V(SO4)3,Li3V(SO4)3,Li-O-S-V,True,True,True
mb-mp-e-form-094571,Ta2Co4O9,Ta2Co4O9,Co-O-Ta,True,True,True
mb-mp-e-form-094626,Li6WO6,Li6WO6,Li-O-W,True,True,True
mb-mp-e-form-094659,LiNiPO4,LiNiPO4,Li-Ni-O-P,True,True,True
mb-mp-e-form-094733,CrF4,CrF4,Cr-F,True,True,True
mb-mp-e-form-094813,CaBiMoO5,CaBiMoO5,Bi-Ca-Mo-O,True,True,True
mb-mp-e-form-094876,NaFeBO3,NaFeBO3,B-Fe-Na-O,False,False,True
mb-mp-e-form-094983,Al3P2(H4O7)2,Al3P2(H4O7)2,Al-H-O-P,False,False,True
mb-mp-e-form-095034,LiZnSO4F,LiZnSO4F,F-Li-O-S-Zn,False,False,False
mb-mp-e-form-095263,In2PO5,In2PO5,In-O-P,True,True,True
