model,split_scope,target_id,target_formula,target_reduced_formula,target_chemical_system,target_natoms,source_id,source_formula,source_reduced_formula,source_chemical_system,source_natoms,overlap_kind,source_note
MEGNet,train,mb-mp-e-form-096284,Sr2YCoCu2O7,Sr2YCoCu2O7,Co-Cu-O-Sr-Y,26,mvc-16315,Sr4 Y2 Co2 Cu4 O14,Sr2YCoCu2O7,Co-Cu-O-Sr-Y,26,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-075864,Ca(BiO2)4,Ca(BiO2)4,Bi-Ca-O,13,mvc-2851,Ca1 Bi4 O8,Ca(BiO2)4,Bi-Ca-O,13,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-072871,Mg(BiO2)4,Mg(BiO2)4,Bi-Mg-O,13,mvc-2854,Mg1 Bi4 O8,Mg(BiO2)4,Bi-Mg-O,13,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-075438,CaMn4(CuO4)3,CaMn4(CuO4)3,Ca-Cu-Mn-O,20,mvc-12115,Ca1 Mn4 Cu3 O12,CaMn4(CuO4)3,Ca-Cu-Mn-O,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-088812,MgMn4O6,MgMn4O6,Mg-Mn-O,22,mvc-786,Mg2 Mn8 O12,MgMn4O6,Mg-Mn-O,22,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-100778,V2Zn(PO4)2,V2Zn(PO4)2,O-P-V-Zn,52,mvc-10167,V8 Zn4 P8 O32,V2Zn(PO4)2,O-P-V-Zn,52,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-088952,Mg2Sb2O5,Mg2Sb2O5,Mg-O-Sb,18,mvc-3865,Mg4 Sb4 O10,Mg2Sb2O5,Mg-O-Sb,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-089831,MgSnO2,MgSnO2,Mg-O-Sn,16,mvc-2446,Mg4 Sn4 O8,MgSnO2,Mg-O-Sn,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-120958,SrMgV(PO4)2,SrMgV(PO4)2,Mg-O-P-Sr-V,26,mvc-2997,Sr2 Mg2 V2 P4 O16,SrMgV(PO4)2,Mg-O-P-Sr-V,26,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-052934,MgNi2O5,MgNi2O5,Mg-Ni-O,16,mvc-8377,Mg2 Ni4 O10,MgNi2O5,Mg-Ni-O,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-079836,VZnAs2O7,VZnAs2O7,As-O-V-Zn,44,mvc-8107,V4 Zn4 As8 O28,VZnAs2O7,As-O-V-Zn,44,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-105737,MgV2O6,MgV2O6,Mg-O-V,9,mvc-12771,Mg1 V2 O6,MgV2O6,Mg-O-V,9,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-083785,AlCuO3,AlCuO3,Al-Cu-O,10,mvc-15945,Al2 Cu2 O6,AlCuO3,Al-Cu-O,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-104809,HoMg(FeO3)2,HoMg(FeO3)2,Fe-Ho-Mg-O,20,mvc-10202,Ho2 Mg2 Fe4 O12,HoMg(FeO3)2,Fe-Ho-Mg-O,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-094810,MgFe(GeO3)2,MgFe(GeO3)2,Fe-Ge-Mg-O,40,mvc-8596,Mg4 Fe4 Ge8 O24,MgFe(GeO3)2,Fe-Ge-Mg-O,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-068875,MgFe2CoO7,MgFe2CoO7,Co-Fe-Mg-O,88,mvc-7571,Mg8 Fe16 Co8 O56,MgFe2CoO7,Co-Fe-Mg-O,88,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-109738,SbF5,SbF5,F-Sb,12,mvc-14697,Sb2 F10,SbF5,F-Sb,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-110740,Mg2V3O8,Mg2V3O8,Mg-O-V,13,mvc-13425,Mg2 V3 O8,Mg2V3O8,Mg-O-V,13,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-115893,CaPr(MoO3)2,CaPr(MoO3)2,Ca-Mo-O-Pr,20,mvc-9656,Ca2 Pr2 Mo4 O12,CaPr(MoO3)2,Ca-Mo-O-Pr,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-075855,CaBi3O7,CaBi3O7,Bi-Ca-O,44,mvc-9010,Ca4 Bi12 O28,CaBi3O7,Bi-Ca-O,44,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-096802,Sr2AlTlV2O7,Sr2AlTlV2O7,Al-O-Sr-Tl-V,13,mvc-2489,Sr2 Al1 Tl1 V2 O7,Sr2AlTlV2O7,Al-O-Sr-Tl-V,13,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-101742,Ba2V3O7,Ba2V3O7,Ba-O-V,12,mvc-1364,Ba2 V3 O7,Ba2V3O7,Ba-O-V,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-068897,ZnFeO2,ZnFeO2,Fe-O-Zn,16,mvc-580,Zn4 Fe4 O8,ZnFeO2,Fe-O-Zn,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-126741,Ba2V2ZnCuF14,Ba2V2ZnCuF14,Ba-Cu-F-V-Zn,40,mvc-2433,Ba4 V4 Zn2 Cu2 F28,Ba2V2ZnCuF14,Ba-Cu-F-V-Zn,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-093838,Ba2YW3O8,Ba2YW3O8,Ba-O-W-Y,14,mvc-1144,Ba2 Y1 W3 O8,Ba2YW3O8,Ba-O-W-Y,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-105787,MgTiBiO5,MgTiBiO5,Bi-Mg-O-Ti,64,mvc-7422,Mg8 Ti8 Bi8 O40,MgTiBiO5,Bi-Mg-O-Ti,64,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-081830,BaAlCoCuO5,BaAlCoCuO5,Al-Ba-Co-Cu-O,9,mvc-7687,Ba1 Al1 Co1 Cu1 O5,BaAlCoCuO5,Al-Ba-Co-Cu-O,9,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-114727,Ca5La10Mn14(NiO24)2,Ca5La10Mn14(NiO24)2,Ca-La-Mn-Ni-O,79,mvc-13252,Ca5 La10 Mn14 Ni2 O48,Ca5La10Mn14(NiO24)2,Ca-La-Mn-Ni-O,79,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-131750,YCrF5,YCrF5,Cr-F-Y,7,mvc-3449,Y1 Cr1 F5,YCrF5,Cr-F-Y,7,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-075805,Mg(FeO2)2,Mg(FeO2)2,Fe-Mg-O,28,mvc-14378,Mg4 Fe8 O16,Mg(FeO2)2,Fe-Mg-O,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-070837,MnO2,MnO2,Mn-O,48,mvc-6353,Mn16 O32,MnO2,Mn-O,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-117927,SrMgCo(PO4)2,SrMgCo(PO4)2,Co-Mg-O-P-Sr,26,mvc-2989,Sr2 Mg2 Co2 P4 O16,SrMgCo(PO4)2,Co-Mg-O-P-Sr,26,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-109348,Ca2MnSbO6,Ca2MnSbO6,Ca-Mn-O-Sb,20,mvc-11569,Ca4 Mn2 Sb2 O12,Ca2MnSbO6,Ca-Mn-O-Sb,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-116742,YSnO3,YSnO3,O-Sn-Y,20,mvc-15767,Y4 Sn4 O12,YSnO3,O-Sn-Y,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-058872,Zn(CuO2)2,Zn(CuO2)2,Cu-O-Zn,56,mvc-4855,Zn8 Cu16 O32,Zn(CuO2)2,Cu-O-Zn,56,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-132723,CaTiF5,CaTiF5,Ca-F-Ti,14,mvc-16304,Ca2 Ti2 F10,CaTiF5,Ca-F-Ti,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-095805,Nb2Zn2BiO8,Nb2Zn2BiO8,Bi-Nb-O-Zn,26,mvc-2,Nb4 Zn4 Bi2 O16,Nb2Zn2BiO8,Bi-Nb-O-Zn,26,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-117737,YSnO3,YSnO3,O-Sn-Y,30,mvc-3464,Y6 Sn6 O18,YSnO3,O-Sn-Y,30,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-078798,W3O8,W3O8,O-W,11,mvc-15486,W3 O8,W3O8,O-W,11,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-131744,YTiF5,YTiF5,F-Ti-Y,7,mvc-15370,Y1 Ti1 F5,YTiF5,F-Ti-Y,7,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-035895,Mg2SnN2,Mg2SnN2,Mg-N-Sn,10,mvc-15376,Mg4 Sn2 N4,Mg2SnN2,Mg-N-Sn,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-083835,Mg(SnO2)4,Mg(SnO2)4,Mg-O-Sn,13,mvc-8773,Mg1 Sn4 O8,Mg(SnO2)4,Mg-O-Sn,13,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-121742,Y2Cr2O7,Y2Cr2O7,Cr-O-Y,22,mvc-14044,Y4 Cr4 O14,Y2Cr2O7,Cr-O-Y,22,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-084844,CaPr(NiO3)2,CaPr(NiO3)2,Ca-Ni-O-Pr,20,mvc-9646,Ca2 Pr2 Ni4 O12,CaPr(NiO3)2,Ca-Ni-O-Pr,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-078486,Zn(FeO2)2,Zn(FeO2)2,Fe-O-Zn,14,mvc-16443,Zn2 Fe4 O8,Zn(FeO2)2,Fe-O-Zn,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-106802,MgFe3(P2O7)2,MgFe3(P2O7)2,Fe-Mg-O-P,44,mvc-898,Mg2 Fe6 P8 O28,MgFe3(P2O7)2,Fe-Mg-O-P,44,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-109842,TiAl(WO4)2,TiAl(WO4)2,Al-O-Ti-W,24,mvc-634,Ti2 Al2 W4 O16,TiAl(WO4)2,Al-O-Ti-W,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-098207,YCu(WO4)2,YCu(WO4)2,Cu-O-W-Y,24,mvc-16327,Y2 Cu2 W4 O16,YCu(WO4)2,Cu-O-W-Y,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-062919,Zn2Co9O13,Zn2Co9O13,Co-O-Zn,24,mvc-2284,Zn2 Co9 O13,Zn2Co9O13,Co-O-Zn,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-071826,ZnFeO2,ZnFeO2,Fe-O-Zn,16,mvc-13740,Zn4 Fe4 O8,ZnFeO2,Fe-O-Zn,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-115739,Ca2TaCuO6,Ca2TaCuO6,Ca-Cu-O-Ta,20,mvc-4136,Ca4 Ta2 Cu2 O12,Ca2TaCuO6,Ca-Cu-O-Ta,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-107816,CaCuP2O7,CaCuP2O7,Ca-Cu-O-P,44,mvc-1072,Ca4 Cu4 P8 O28,CaCuP2O7,Ca-Cu-O-P,44,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-120725,CaMn2(SiO3)4,CaMn2(SiO3)4,Ca-Mn-O-Si,19,mvc-12762,Ca1 Mn2 Si4 O12,CaMn2(SiO3)4,Ca-Mn-O-Si,19,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-131337,Y2Ti2O7,Y2Ti2O7,O-Ti-Y,22,mvc-12973,Y4 Ti4 O14,Y2Ti2O7,O-Ti-Y,22,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-079828,MoO2,MoO2,Mo-O,12,mvc-6944,Mo4 O8,MoO2,Mo-O,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-102818,LaZnCr2O6,LaZnCr2O6,Cr-La-O-Zn,20,mvc-9878,La2 Zn2 Cr4 O12,LaZnCr2O6,Cr-La-O-Zn,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-126771,CaLaTiFeO6,CaLaTiFeO6,Ca-Fe-La-O-Ti,20,mvc-8937,Ca2 La2 Ti2 Fe2 O12,CaLaTiFeO6,Ca-Fe-La-O-Ti,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-076838,CaMn2CoO7,CaMn2CoO7,Ca-Co-Mn-O,88,mvc-7723,Ca8 Mn16 Co8 O56,CaMn2CoO7,Ca-Co-Mn-O,88,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-123200,CaFe(SiO3)2,CaFe(SiO3)2,Ca-Fe-O-Si,20,mvc-11614,Ca2 Fe2 Si4 O12,CaFe(SiO3)2,Ca-Fe-O-Si,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-086760,YCr3O9,YCr3O9,Cr-O-Y,13,mvc-12147,Y1 Cr3 O9,YCr3O9,Cr-O-Y,13,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-129399,CaFeF5,CaFeF5,Ca-F-Fe,28,mvc-11613,Ca4 Fe4 F20,CaFeF5,Ca-F-Fe,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-116925,Mg2Ta2WO8,Mg2Ta2WO8,Mg-O-Ta-W,26,mvc-2805,Mg4 Ta4 W2 O16,Mg2Ta2WO8,Mg-O-Ta-W,26,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-082793,Ge3(MoO6)2,Ge3(MoO6)2,Ge-Mo-O,68,mvc-4408,Ge12 Mo8 O48,Ge3(MoO6)2,Ge-Mo-O,68,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-076802,Y(WO2)2,Y(WO2)2,O-W-Y,14,mvc-4405,Y2 W4 O8,Y(WO2)2,O-W-Y,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-117751,CaFeP2O7,CaFeP2O7,Ca-Fe-O-P,22,mvc-5578,Ca2 Fe2 P4 O14,CaFeP2O7,Ca-Fe-O-P,22,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-093813,CaBiWO5,CaBiWO5,Bi-Ca-O-W,32,mvc-9245,Ca4 Bi4 W4 O20,CaBiWO5,Bi-Ca-O-W,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-080854,MgCr2O6,MgCr2O6,Cr-Mg-O,18,mvc-2129,Mg2 Cr4 O12,MgCr2O6,Cr-Mg-O,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-057863,Ca(CoS2)2,Ca(CoS2)2,Ca-Co-S,14,mvc-11133,Ca2 Co4 S8,Ca(CoS2)2,Ca-Co-S,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-095794,CaCr4O6,CaCr4O6,Ca-Cr-O,22,mvc-855,Ca2 Cr8 O12,CaCr4O6,Ca-Cr-O,22,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-100785,YSb(WO4)2,YSb(WO4)2,O-Sb-W-Y,24,mvc-675,Y2 Sb2 W4 O16,YSb(WO4)2,O-Sb-W-Y,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-087779,MoWO6,MoWO6,Mo-O-W,16,mvc-5033,Mo2 W2 O12,MoWO6,Mo-O-W,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-083781,VZn2SbO6,VZn2SbO6,O-Sb-V-Zn,20,mvc-13703,V2 Zn4 Sb2 O12,VZn2SbO6,O-Sb-V-Zn,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-108838,V3P3O13,V3P3O13,O-P-V,38,mvc-10619,V6 P6 O26,V3P3O13,O-P-V,38,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-114871,CaSnP2O7,CaSnP2O7,Ca-O-P-Sn,44,mvc-1034,Ca4 Sn4 P8 O28,CaSnP2O7,Ca-O-P-Sn,44,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-097805,Ba2Ti3Tl2Zn2O10,Ba2Ti3Tl2Zn2O10,Ba-O-Ti-Tl-Zn,19,mvc-2821,Ba2 Ti3 Tl2 Zn2 O10,Ba2Ti3Tl2Zn2O10,Ba-O-Ti-Tl-Zn,19,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-091757,TaZn2BiO6,TaZn2BiO6,Bi-O-Ta-Zn,20,mvc-4172,Ta2 Zn4 Bi2 O12,TaZn2BiO6,Bi-O-Ta-Zn,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-055866,Bi2O5,Bi2O5,Bi-O,14,mvc-13490,Bi4 O10,Bi2O5,Bi-O,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-092820,Mg(MoO3)2,Mg(MoO3)2,Mg-Mo-O,18,mvc-2103,Mg2 Mo4 O12,Mg(MoO3)2,Mg-Mo-O,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-123747,YCrO3,YCrO3,Cr-O-Y,30,mvc-3768,Y6 Cr6 O18,YCrO3,Cr-O-Y,30,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-063859,Mg2Ag2O5,Mg2Ag2O5,Ag-Mg-O,18,mvc-3766,Mg4 Ag4 O10,Mg2Ag2O5,Ag-Mg-O,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-114878,Ca2V3O8,Ca2V3O8,Ca-O-V,26,mvc-8051,Ca4 V6 O16,Ca2V3O8,Ca-O-V,26,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-123751,Ca2TaWO6,Ca2TaWO6,Ca-O-Ta-W,20,mvc-5018,Ca4 Ta2 W2 O12,Ca2TaWO6,Ca-O-Ta-W,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-065899,Zn(WO2)2,Zn(WO2)2,O-W-Zn,28,mvc-6040,Zn4 W8 O16,Zn(WO2)2,O-W-Zn,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-111849,Be3Si3(WO6)2,Be3Si3(WO6)2,Be-O-Si-W,80,mvc-10633,Be12 Si12 W8 O48,Be3Si3(WO6)2,Be-O-Si-W,80,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-066833,Mg(NiO2)2,Mg(NiO2)2,Mg-Ni-O,14,mvc-12183,Mg2 Ni4 O8,Mg(NiO2)2,Mg-Ni-O,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-091755,Ca2AgSbO6,Ca2AgSbO6,Ag-Ca-O-Sb,20,mvc-3976,Ca4 Ag2 Sb2 O12,Ca2AgSbO6,Ag-Ca-O-Sb,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-132752,CaTiF5,CaTiF5,Ca-F-Ti,28,mvc-3419,Ca4 Ti4 F20,CaTiF5,Ca-F-Ti,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-092733,CaFeWO6,CaFeWO6,Ca-Fe-O-W,18,mvc-14934,Ca1 Fe1 W1 O6,CaFeWO6,Ca-Fe-O-W,9,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-123782,Ti5O7,Ti5O7,O-Ti,24,mvc-2169,Ti10 O14,Ti5O7,O-Ti,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-096736,CaMn2O4,CaMn2O4,Ca-Mn-O,14,mvc-12244,Ca2 Mn4 O8,CaMn2O4,Ca-Mn-O,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-056858,Ca(FeS2)4,Ca(FeS2)4,Ca-Fe-S,13,mvc-107,Ca1 Fe4 S8,Ca(FeS2)4,Ca-Fe-S,13,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-078833,CaCoBiO5,CaCoBiO5,Bi-Ca-Co-O,32,mvc-9251,Ca4 Co4 Bi4 O20,CaCoBiO5,Bi-Ca-Co-O,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-069885,Ba2Tl2Zn2Co3O10,Ba2Tl2Zn2Co3O10,Ba-Co-O-Tl-Zn,19,mvc-3042,Ba2 Tl2 Zn2 Co3 O10,Ba2Tl2Zn2Co3O10,Ba-Co-O-Tl-Zn,19,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-073874,Ba2Mg2Tl2Ni3O10,Ba2Mg2Tl2Ni3O10,Ba-Mg-Ni-O-Tl,19,mvc-3048,Ba2 Mg2 Tl2 Ni3 O10,Ba2Mg2Tl2Ni3O10,Ba-Mg-Ni-O-Tl,19,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-089761,MgV2O6,MgV2O6,Mg-O-V,9,mvc-15230,Mg1 V2 O6,MgV2O6,Mg-O-V,9,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-071813,Ba2Mg3Tl2(NiO3)4,Ba2Mg3Tl2(NiO3)4,Ba-Mg-Ni-O-Tl,23,mvc-132,Ba2 Mg3 Tl2 Ni4 O12,Ba2Mg3Tl2(NiO3)4,Ba-Mg-Ni-O-Tl,23,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-115283,Ca3La5Mn7NiO24,Ca3La5Mn7NiO24,Ca-La-Mn-Ni-O,40,mvc-16565,Ca3 La5 Mn7 Ni1 O24,Ca3La5Mn7NiO24,Ca-La-Mn-Ni-O,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-057936,ZnWO2,ZnWO2,O-W-Zn,16,mvc-2884,Zn4 W4 O8,ZnWO2,O-W-Zn,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-057859,MoS2,MoS2,Mo-S,12,mvc-11780,Mo4 S8,MoS2,Mo-S,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-082781,Zn2Sn3O8,Zn2Sn3O8,O-Sn-Zn,13,mvc-14010,Zn2 Sn3 O8,Zn2Sn3O8,O-Sn-Zn,13,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-067845,Zn(CoO2)2,Zn(CoO2)2,Co-O-Zn,56,mvc-5274,Zn8 Co16 O32,Zn(CoO2)2,Co-O-Zn,56,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-112884,Ca3Cr2(GeO4)3,Ca3Cr2(GeO4)3,Ca-Cr-Ge-O,80,mvc-13324,Ca12 Cr8 Ge12 O48,Ca3Cr2(GeO4)3,Ca-Cr-Ge-O,80,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-102751,MgCr2O4,MgCr2O4,Cr-Mg-O,42,mvc-5278,Mg6 Cr12 O24,MgCr2O4,Cr-Mg-O,42,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-074865,Ba2Tl2Zn2Fe3O10,Ba2Tl2Zn2Fe3O10,Ba-Fe-O-Tl-Zn,19,mvc-3064,Ba2 Tl2 Zn2 Fe3 O10,Ba2Tl2Zn2Fe3O10,Ba-Fe-O-Tl-Zn,19,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-110820,CaHo(FeO3)2,CaHo(FeO3)2,Ca-Fe-Ho-O,20,mvc-10314,Ca2 Ho2 Fe4 O12,CaHo(FeO3)2,Ca-Fe-Ho-O,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-110748,Si3(WO6)2,Si3(WO6)2,O-Si-W,68,mvc-3935,Si12 W8 O48,Si3(WO6)2,O-Si-W,68,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-110851,MgV2O4,MgV2O4,Mg-O-V,14,mvc-9996,Mg2 V4 O8,MgV2O4,Mg-O-V,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-079855,Ba2Mn3Tl2Zn2O10,Ba2Mn3Tl2Zn2O10,Ba-Mn-O-Tl-Zn,19,mvc-3060,Ba2 Mn3 Tl2 Zn2 O10,Ba2Mn3Tl2Zn2O10,Ba-Mn-O-Tl-Zn,19,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-128783,Ba2AlCo2F11,Ba2AlCo2F11,Al-Ba-Co-F,48,mvc-9686,Ba6 Al3 Co6 F33,Ba2AlCo2F11,Al-Ba-Co-F,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
